url,compulsory course,course outcome or overview,topics covered
https://sas.rochester.edu/dsc/graduate/ms.html,Intermediate Statistical and Computational Methods,,
https://sas.rochester.edu/dsc/graduate/ms.html,Data Mining,"Fundamental concepts and techniques of data mining, including data attributes, data visualization, data pre-processing, mining frequent patterns, association and correlation, classification methods, and cluster analysis. Advanced topics (time permitting) include outlier detection, stream mining, and social media data mining. ",
https://sas.rochester.edu/dsc/graduate/ms.html,Introduction to Databases,"This course presents the fundamental concepts of database design and use. It provides a study of data models, data description languages, and query facilities including relational algebra and SQL, data normalization, transactions and their properties, physical data organization and indexing, security issues and object databases. It also looks at the new trends in databases, for example NoSQL systems. The knowledge of the above topics will be applied in the design and implementation of a database application using a target database management system as part of a semester-long group project.",
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,Principles of Programming & Simulation,"Students learn the foundations of effective software design and programming practice, how to program and evaluate a simulation, and how to apply modern resampling techniques in simulations in both R and Python. Students learn workflow solutions, e.g., Jupyter Notebooks, Latex, Knitr, Markdown reports, and collaboration platforms (e.g., GitHub and version control). Reproducible methods for programming and data processing are emphasized.",
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,Survey of Data Science Applications,"This course introduces foundational data science terminology and conventions, and exposes students to a wide range of data science applications, e.g., in genomics, health care, informatics, astronomy/physics, neuroimaging, cyber-physical systems, business, and finance.",
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,Data Science Rights & Responsibility,"This course explores the ethos, ethics, and obligations of the modern data scientist. Modern data security and privacy vulnerabilities, as well as solutions, for individual-level data and the institutions from which the data are derived will be discussed. The history, ethics, and standards for human experimentation are reviewed. The legal landscape concerning data ownership and privacy will be surveyed.",
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,Case-studies in Data Science,"This course will focus on an in-depth exploration of multiple (e.g., 6-8) case studies of modern data science applications. For half of the case studies, students in small groups will attempt their own solutions by re-analyzing data and comparing their findings to each other and the original solution. The other case studies will focus on high-profile data science solutions, in academia and business, in which two yielded generally positive outcomes (reproducible, impactful) and two did not (not-reproducible, unethical). The processes of obtaining and processing the data, preforming the analysis, and communicating the results will be discussed.",
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,Data Science in Teams,"Students will work in small groups to engage in real world problems, and apply their skills in a supervised environment where active learning is reinforced, and learn to make practical decisions. Students will learn how to process data, generate analysis reports and data summaries. Data will come from many sources, e.g. Kaggle competitions, VU/VUMC labs, and online documented data sets. Students will experience a goal-oriented teamwork environment and learn how to participate and support teams as the primary data curator and data analyst. Second-year students will lead the small groups formed in the Data Science in Teams I class. Here second-year students get to take on the responsibility of team leader and presenter; they will learn supervisory skills by managing team members and taking responsibility for the final project. This course also allows student cohorts to interact in a formal setting.",
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,Data Management Systems,"This course covers database management systems, e.g., relation databases, data architecture, and security. Topics include entity-relationship models and relational theory; storage and access of data; complex SQL queries; and non-relational databases including NoSQL databases. Connections to Hadoop and MapReduce will be highlighted. Students are exposed to database architectures as time allows.",
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,Data Science Algorithms,"An applied and practical combination of discrete structures and computational algorithms that are relevant for data science applications and infrastructure. Topics include natural language processing, graph and network models, (stochastic) gradient descent, block coordinate descent, and (quasi-) newton methods along with an overview of more traditional topics such as sorting and searching, hashing, queues, trees, string processing, advanced data structures, recurrence relations, shortest paths, matching, and dynamic programming. The course will also cover streaming algorithms for computational statistics, e.g., Monte-Carlo Markov Chain, simulated annealing, and stability of numerical algorithms.",
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,Big Data and Scaling,"This course will address key challenges that arise when working with big data and parallel processing. Practical techniques for storing, retrieving, and scaling are discussed. Topics include high-performance computing, parallel processing, commercial cloud architectures, and mapping of data science algorithms onto scalable computing platforms.",
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,Modeling and Machine Learning,"This is the first course in a sequence exploring statistical modeling and machine learning techniques. Both courses emphasize unifying and advanced concepts, such as prediction and calibration, classification and discrimination, optimism and cross-validation, re-sampling methods for model assessment, the evaluation of modeling assumptions and bias-variance trade-off. This first course focused on regression, generalized linear models, regularized regression, support-vector machines and kernel methods, and simple neural networks. This is the second course in a sequence exploring statistical modeling and machine learning techniques. Both courses emphasize unifying and high-level concepts such as prediction and calibration, classification and discrimination, optimism and cross-validation, re-sampling methods for model assessment, the evaluation of modeling assumptions and bias-variance trade-off. This second course covers nonparametric regression, neural networks (convolution and recurrent), deep learning, reinforcement learning, long-short term memory models, hidden-markov models and Bayesian networks.",
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,Exploratory Data Analysis  ,"This course will teach students how to explore, summarize, and graph data (big and small). Topics include principles of perception, how to display data, scatterplots, histograms, boxplots, bar charts, dynamite plots, proper data summaries, dimensionality reduction, multidimensional scaling, and unsupervised clustering algorithms, such as principal component analysis, k-means clustering, and nearest neighbor algorithms.",
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,Probability and Statistical Inference,"This course covers the fundamentals of probability theory and statistical inference. Topics in probability include random variables, distributions, expectations, moments, Jensen’s inequality, law of large numbers, central limit theorem. Topics in inference include maximum likelihood, point estimation (Bayesian, frequentist, and likelihood versions); hypothesis and significance testing; re-sampling techniques. Complex mathematical proofs will be illustrated with computational solutions.",
https://www.analytics.gatech.edu/,Data Analytics in Business,,
https://www.analytics.gatech.edu/,Data and Visual Analytics,,
https://www.analytics.gatech.edu/,Operations research  ,[Group of courses to choose from],
https://www.analytics.gatech.edu/,Statistics,[Group of courses to choose from],
https://www.analytics.gatech.edu/,Computing for Data Analytics,,
https://www.analytics.gatech.edu/,Introduction to Analytics Modeling,,
https://www.analytics.gatech.edu/,Introduction to Business for Analytics,,
https://giesbusiness.illinois.edu/graduate-hub/business-analytics,Enterprise Database Management,helps students to identify what data they need to answer a question. It introduces issues in pulling and cleaning data so that you can generate meaningful queries and form helpful data models.,
https://giesbusiness.illinois.edu/graduate-hub/business-analytics,Big Data Analytics, teaches students to answer questions about causal inferences and predictions. Learn to use scalable tools and methods for a wide range of analyses.,
https://giesbusiness.illinois.edu/graduate-hub/business-analytics,Data Storytelling ,"shows students how to convey compelling answers to questions and to use tools to generate compelling visualizations and narratives, with an understanding of the choices they are making regarding data presentation.",
https://graduate.seas.gwu.edu/masters-data-analytics,Data Analysis for Engineers and Scientists,"Design of experiments and data collection. Regression, correlation, and prediction. Multivariate analysis, data pooling, data compression. Model validation.",
https://graduate.seas.gwu.edu/masters-data-analytics,Database Management Systems,"Design and architecture of relational database management systems; query languages, data models, index structures, database application design.",
https://graduate.seas.gwu.edu/masters-data-analytics,	Introduction to Big Data and Analytics,"Big data, its properties, technology, and the types and classes of analytics that can be applied to it; associated storage and programming systems. Students gain practical experience through focused projects to apply different analytics to a data set. ",
https://graduate.seas.gwu.edu/masters-data-analytics,Programming for Analytics,Introduction to programming for data analytics using the Python programming language. Prepares students for higher-level courses in data analytics.,
https://graduate.seas.gwu.edu/masters-data-analytics,	Data Analytics Foundations and Practicum,"Introduction to concepts and techniques in data analytics. Basic techniques of data science; algorithms for data mining; basics of statistical modeling and their “Big Data” applications. Concepts, abstractions, and practical techniques.",
https://datasci.columbian.gwu.edu/ms-data-science,Introduction to Data Science,"Basic techniques of data science. Algorithms for data mining, basics of statistical modeling, and concepts, abstractions, and practical techniques.",
https://datasci.columbian.gwu.edu/ms-data-science,Data Warehousing,"Fundamentals and practical applications of data warehousing, including planning requirements, infrastructure, design, and maintenance. ",
https://datasci.columbian.gwu.edu/ms-data-science,Introduction to Data Mining,"Concepts, principles, and techniques related to data mining; strengths and limitations of various data mining techniques, including classification, association analysis, and cluster analysis.",
https://datasci.columbian.gwu.edu/ms-data-science,Machine Learning I: Algorithm Analysis,"Practical approach to fundamentals of algorithm design associated with machine learning; techniques of statistical and probability theory, combinatorial optimization, and factor graph and graph ensemble as used in machine learning.",
https://datasci.columbian.gwu.edu/ms-data-science,Visualization of Complex Data,"This course is a practical approach to fundamentals of data visualization specifically for data science professional. It covers all significant topics, including graphics, discrete and continuous variables, clustering and classification.",
https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,Statistics for Analytics,"Foundations of statistical methodologies in business analytics; statistical inference and probability models; estimation, hypothesis testing, contingency table analysis, analysis of regression models; logit and probit analysis. Statistical methodologies for business analytics in real world scenarios; introduction of high-level analytical techniques such as hierarchical linear modeling and mixed-effects modeling.",
https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,Stochastic Foundation: Probability Models,"Introduces the foundations of probability, along with the commonly used probability models (binomial, normal, and poisson) in predictive analytics. ",
https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,Decision and Risk Analytics,"Concepts, methods, and practical tools to analyze managerial decisions involving risk and uncertainty. Restricted to students in the master of science in business analytics degree program or with program approval.",
https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,Programming for Analytics,"Accessing, preparation, handling, and processing data that differ in variety, volume, and velocity. Development of a theoretical grounding in emerging paradigms like schema-less data. Python and R typically used. ",
https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,Optimization Methods and Applications,"Linear, network, integer, and nonlinear models and their fundamental underlying analytic concepts and solution methods; model development, formulation, solution and interpretation of results using powerful commercial software; intuitive understanding of solution methods and their underpinning theoretical paradigms for effective use of optimization models. ",
https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,Business Analytics Skills Workshops,"Practical workshop designed to develop the student's application-related skills for the analytics realm. Programming skills, computing environments (e.g. cloud or enterprise computing), and data ethics and security.",
https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,Time Series Forecasting for Analytics,Predictive analysis and blackbox models for time series and econometric forecasting,
https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,Consulting for Analytics,"Practical tools used by analysts and managing analysts, within an organization or for an external consulting-focused organization, for integrating analytical skills into problem solving.",
https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,Data Mining,How organizations make better use of increasing amounts of collected data and convert that data into information to support managerial decision making; data mining and data analysis methods and tools for exploring and analyzing data sets; state-of-the-art software tools for developing novel applications. Note that the prerequisite courses must be taken in the order listed.,
https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,Data Management for Analytics,"Relational databases, data warehousing, and dimensional modeling. Practical experience with these and other traditional and contemporary methods for managing and analyzing data at scale, including Unix command line and Apache Spark.",
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-science,Probabilistic Systems Analysis,,
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-science,Introduction to Machine Learning and Data Mining,,
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-science,Big Data,,
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-analytics,Foundations of Data Analytics,This required introductory course will provide you with a strong foundation on the general topic of data analytics,
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-analytics,Communicating with Data,,
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-analytics,Introduction to Python for Data Analysis,,
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-analytics,Python and Machine Learning for Data Analysis,,
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-analytics,Introduction to Data Visualization with Tableau,,
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-analytics,Excel to SQL: Introduction to Data Management and Databases,,
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-analytics,Statistical Analysis and Modeling Techniques,[Group of courses to choose from],
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-analytics,Discipline-Related Application and Extensions,[Group of courses to choose from],
https://herbert.miami.edu/graduate/find-and-compare-programs/business-analytics/index.html,Communicating for Career Success,"The modern businessperson faces a constantly evolving environment and must be able to confront and respond to an array of business issues. At the heart of an effective response is a critical, comprehensive analysis coupled with the ability to meaningfully and persuasively communicate that assessment and recommendations to a variety of constituencies. This course prepares business students for this by exposing them to a three-step process of problem solving in which they critically analyze the problem, and then communicate their analysis both in writing and orally. The critical thinking and communication elements of the course are supplemented with additional practical applications relating to career readiness, job search and job procurement.",
https://herbert.miami.edu/graduate/find-and-compare-programs/business-analytics/index.html,Programming for Data Analytics,"This course will provide an introduction to various programming languages useful in data analytics. Topics covered will include cleaning, manipulating, exploring and visualizing data, as well as communicating results and reproducibility. While this course will cover wide range of topics in detail, students are not expected to have prior experience with any languages covered throughout the course.",
https://herbert.miami.edu/graduate/find-and-compare-programs/business-analytics/index.html,Statistics for Managerial Decision Making,"This course aims to familiarize the student with statistical theory, tools, and methods required for business systems analysis and improvement. Topics include descriptive methods, elementary probability, random variables and the distributions, hypothesis testing, confidence intervals, statistical modeling, and regression.",
https://herbert.miami.edu/graduate/find-and-compare-programs/business-analytics/index.html,Management Science Models for Decision Making,"This course aims to familiarize the student with Management Science tools for business systems analysis and improvement. The coverage includes linear and integer programming models, project management, simulation, queuing, and decision analysis. Some widely used software are illustrated through examples and case studies derived from business applications.",
https://herbert.miami.edu/graduate/find-and-compare-programs/business-analytics/index.html,"Data Acquisition, Preparation, and Visualization",This course teaches using statistical computing software to get a better understanding of what problems can occur (and what solutions exist) when dealing with a variety of data types and sources. It will also discuss how to address data visualization and how to leverage current methods and software to best communicate with results and decision with stakeholders.,
https://herbert.miami.edu/graduate/find-and-compare-programs/business-analytics/index.html,Applied Regression Analysis,"This course aims to familiarize the student with statistical prediction. It covers simple and multiple regression methods as well as time series and forecasting models in business. Instead of theoretical development, the course emphasize s the application of these methods in business systems analysis and improvement.",
https://herbert.miami.edu/graduate/find-and-compare-programs/business-analytics/index.html,Machine Learning for Data Analytics,"Data Mining encompasses finding meaningful and useful trends in data. The meaningful part depends on the application and even the specific data set you are using. Another definition that can be used is that data mining is the application of statistical machine learning techniques to find these trends. Our focus in this course will be on the development and use of traditional and cutting edge data mining/machine learning techniques and their applications across a spectrum of data sets. The topics we will cover are in supervised learning (regression, classification), unsupervised learning (clustering, principal components analysis, factor analysis, etc), and if time permits semi-supervised learning and recommendation systems.",
https://ece.coe.miami.edu/graduate/ms-in-electrical-and-computer-engineering-concentration-in-ai/index.html,Principles of Artificial Intelligence,,
https://ece.coe.miami.edu/graduate/ms-in-electrical-and-computer-engineering-concentration-in-ai/index.html,Machine Learning,,
https://ece.coe.miami.edu/graduate/ms-in-electrical-and-computer-engineering-concentration-in-ai/index.html,Neural Networks,,
https://ece.coe.miami.edu/graduate/ms-in-electrical-and-computer-engineering-concentration-in-ai/index.html,Advanced Problems in AI,,
https://msdatascience.miami.edu/,Machine Learning,,
https://msdatascience.miami.edu/,Data Visualization,,
https://msdatascience.miami.edu/,Statistics,,
https://msdatascience.miami.edu/,Programming ,,
https://msdatascience.miami.edu/,Database Systems,,
https://datascience.nd.edu/programs/masters/,Probability & Statistics for Data Science,"This first-semester course builds the statistical foundations for further work in data science, with a specific focus on statistical thinking in data collection, data quality analysis, probability theory, statistical inference, and modeling.",
https://datascience.nd.edu/programs/masters/,Systems and Technologies: R,"This course outfits students with the technical and practical skills required for working with modern data systems and technologies. Students learn how to use the R  programming language for data manipulation, data cleaning, visualization, and exploratory data analysis. Students will build on the skills developed in this course throughout the program.",
https://datascience.nd.edu/programs/masters/,Systems and Technologies: Python,This course introduces students to the Python programming language and its application in Data Science. Students learn the practical aspects of data manipulation and cleaning with Python and are introduced to libraries designed for data exploration and modeling. Students will build on the skills developed in this course throughout the program.,
https://datascience.nd.edu/programs/masters/,Introduction to Data Science,"Building on the quantitative foundations established in the first semester, this course introduces students to the entire process and lifecycle of data science, including data acquisition, data visualization, data quality analysis, relevant machine learning methods, communicating results, aspects of deploying and monitoring the models, and the ethical considerations in managing and processing data. Throughout the course, students implement and experiment with the concepts and methods of the data science process, and apply them to real-world datasets.",
https://datascience.nd.edu/programs/masters/,Linear Models,"This course trains students in applied linear regression modeling. Beginning with an introduction to fundamental concepts in regression model building and inference, the course then delves into advanced techniques such as ridge regression and lasso. ",
https://datascience.nd.edu/programs/masters/,Databases & Data Security,"Calibrated to data science applications, this course focuses on effective techniques in designing relational databases and retrieving data from them using both SQL and R. It provides an introduction to relational databases, including topics such as relational calculus and algebra, integrity constraints, distributed databases, and data security. Students are introduced to database technologies utilized in industry, such as NoSQL, graph databases, and Hadoop. The course also introduces students to the fundamental concepts of cybersecurity and privacy relevant to data science.",
https://datascience.nd.edu/programs/masters/,Storytelling & Communications for Data Scientists,"This course is designed to develop communication skills for data scientists working in industry and business contexts. Students master the art of clear, effective, and engaging scientific and technical communications, with attention to the business necessity of translating complex technical subjects into actionable insights for a lay audience. Students identify and analyze rhetorical situations in technical discourse communities, assist them in defining their purpose in writing/presenting information, and teach them to design materials and deliver presentations that are properly targeted and appropriately styled.",
https://datascience.nd.edu/programs/masters/,Ethics and Policy in Data Science,"Data-informed decision making has created new opportunities, e.g. personalized marketing and recommendations, but also expands the set of possible risks, e.g. privacy, security, etc.; this is especially true for businesses collecting, storing, and analyzing human data. Organizations need to consider the ""should we?"" question with regard to data and analytics, and not just be concerned with “can we?”.  In this course, students will explore ethical frameworks, guidelines, codes, and checklists, and also consider how they apply to all phases of the data science process. Existing research ethics standards provide a necessary but insufficient foundation when doing data science and analytics. Together, we will wrestle with the rapidly-changing capabilities, conflicts, and desires that emerge from new data practices. Upon completion of the course, students will be able to identify and balance: what an organization wants to do from a business perspective, can do from technical and legal perspectives, and should do from an ethical perspective. ",
https://datascience.nd.edu/programs/masters/,Behavioral Data Science,"Behavioral Data Science provides students the opportunity to explore sources and types of behavioral data and empowers students to select and use appropriate tools for finding answers to questions about human behavior. Students will work with a variety of data models and theories, like factor analysis, item response theory, centroid clustering models, recommender systems, and topic models using a wide variety of data (e.g., traffic violations, crime, and video game data).",
https://datascience.nd.edu/programs/masters/,Statistical Learning for Data Science,"This course focuses on advanced statistical learning methods and will build on earlier material on model building and machine learning. Topics covered include classification (discriminant analysis, Bayesian inference, density estimation), tree-based and ensemble methods (random forest, boosting, bagging), support vector machines, neural networks, unsupervised learning (principal component analysis, nearest neighbor, k-means clustering, hierarchical clustering).",
https://datascience.nd.edu/programs/masters/,Data Visualization,"This course focuses on methods of visualizing data for exploration, reporting, and monitoring tools, such as dashboards. Students are introduced to computational tools for building interactive graphics as well as commercial visualization software. The role of visualization in storytelling will be emphasized.",
https://datascience.nd.edu/programs/masters/,"Data Science Now: Industry, Cases, and Projects","This course teams groups of students with industry partners to solve real data science problems. Data Science Now asks students to solve data science problems in an integrated fashion as a simulation of the live conditions of work as a professional data scientist. Student teams carry out all steps of the data science process: data acquisition, modeling, analysis, and communication of results.",
https://datascience.nd.edu/programs/masters/,Generalized Linear Models,"This course examines extensions and generalizations of the linear regression model. Specifically, methods for fitting and evaluating logistic, multinomial, and count response models are presented using examples from a wide variety of fields. Bootstrapping, cross-validation, and penalized estimation are woven throughout the coverage.",
https://datascience.nd.edu/programs/masters/,Time Series and Forecasting,"Focusing on applications, in this course students study time series models and computational techniques for model estimation, model diagnostics, and forecasting. ",
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Introduction to Statistical Analysis,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Simulation and Optimization,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Data Visualization,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Data Management in SQL,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Bridge to Success,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Data Wrangling with Databases and R,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Advanced Statistical Inference,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Python for Data Analytics,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Machine Learning,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Data Storytelling,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Unstructured Data Analytics,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Time Series Analytics,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Networks: Theory and Analysis,,
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,Ethics and Big Data Analytics,,
https://mds.ics.uci.edu/,Intermediate Probability and Statistical Theory,,
https://mds.ics.uci.edu/,Fundamentals of Algorithms with Applications,,
https://mds.ics.uci.edu/,Machine Learning and Data Mining,,
https://mds.ics.uci.edu/,Regression Modeling Strategies,,
https://mds.ics.uci.edu/,Databases and Data Management,,
https://mds.ics.uci.edu/,Modeling and Data Visualization,,
https://mds.ics.uci.edu/,Introduction to Artificial Intelligence,,
https://mds.ics.uci.edu/,Neural Networks and Deep Learning,,
https://mds.ics.uci.edu/,Bayesian Data Analysis,,
https://merage.uci.edu/programs/masters/master-science-business-analytics/admissions.html,Foundations of Business Analytics,,
https://merage.uci.edu/programs/masters/master-science-business-analytics/admissions.html,Statistics for Data Science,,
https://merage.uci.edu/programs/masters/master-science-business-analytics/admissions.html,Management Science for Analytics,,
https://merage.uci.edu/programs/masters/master-science-business-analytics/admissions.html,Customer and Social Analytics,,
https://merage.uci.edu/programs/masters/master-science-business-analytics/admissions.html,Foundations of Marketing,,
https://merage.uci.edu/programs/masters/master-science-business-analytics/admissions.html,Data and Programming for Analytics,,
https://merage.uci.edu/programs/masters/master-science-business-analytics/admissions.html,Machine Learning for Analytics,,
https://www.demography.uci.edu/masters.php,Population Soc,,
https://www.demography.uci.edu/masters.php,Demographic Analysis,,
https://www.demography.uci.edu/masters.php,Grad Statistics,,
https://www.demography.uci.edu/masters.php,Research Design,,
https://www.demography.uci.edu/masters.php,Grad Statistics,,
https://www.demography.uci.edu/masters.php,Presenting Research Results,,
https://catalog.uic.edu/gcat/colleges-schools/business-administration/bus-anal/,Advanced Database Management,"Data analysis for database design; logical data modeling, transaction modeling; implementation models; physical database design; database tuning and performance evaluation; database decomposition; distributed database; database security.",
https://catalog.uic.edu/gcat/colleges-schools/business-administration/bus-anal/,Analytics Strategy and Practice,Projects and case studies on how to apply analytic skills developed in the MS Business Analytics curriculum to practical problems. Analytics related issues in the context of organizational strategy. Course Information: Prerequisite(s): Completion of all three MS in Business Analytics core courses. Or completion of at least two of the MS in Business Analytics core courses and concurrent registration in the third core course.,
https://catalog.uic.edu/gcat/colleges-schools/business-administration/bus-anal/,Data Mining for Business,"Machine learning, statistics in data mining for business insights. Prediction, classification, trees, random forests, boosting, clustering, regularization, SVM, recommender systems, neural nets, text mining. Application to varied business contexts. Course Information: Credit is not given for IDS 572 if the student has credit for IDS 472. Recommended background: Backgound knowledge in statistics and databases.",
https://catalog.uic.edu/gcat/colleges-schools/business-administration/bus-anal/,Machine Learning and Statistical Methods for Business Analytics,Generalized Linear Models; Maximum Likelihood and Expectation Maximization; Sampling; Factor Analysis; Support Vector Machines; Random Forests; Boosting; Time Series Analysis; Sampling and Optimization. Course Information: Extensive computer use required.,
https://catalog.uic.edu/gcat/colleges-schools/urban-planning-public-affairs/civic-analytics/,Foundations of Public Service,,
https://catalog.uic.edu/gcat/colleges-schools/urban-planning-public-affairs/civic-analytics/,Public Policy Development and Process,,
https://catalog.uic.edu/gcat/colleges-schools/urban-planning-public-affairs/civic-analytics/,Data Science Ethics and Information Security,"Provides a review of the ethical considerations that arise from the use of data science and technology in the public sector, including location-based services and spatial intelligence.",
https://catalog.uic.edu/gcat/colleges-schools/urban-planning-public-affairs/civic-analytics/,Civic Technology,"Application of the Internet and related technologies for public management. Topics include, Web-based service delivery, online governance, the technological divide, the use of social media, and the changing role of public managers.",
https://catalog.uic.edu/gcat/colleges-schools/urban-planning-public-affairs/civic-analytics/,Data Management,An overview of the use and leveraging of data in order to allow government and nonprofit organizations to make better decisions and improve operations. Topics to be covered will include the concepts of data management and governance. ,
https://catalog.uic.edu/gcat/colleges-schools/urban-planning-public-affairs/civic-analytics/,Data Analytics,"An introduction to data analytics concepts, including the latest practices for gaining better value from data. An emphasis will be placed upon hands-on use and application of data analytics techniques.",
https://catalog.uic.edu/gcat/colleges-schools/urban-planning-public-affairs/civic-analytics/,Geographic Information Systems (GIS) for Public Managers,Fundamental GIS tools and applications as well as the challenges in implementing and sustaining a GIS function in the public setting.,
https://catalog.uic.edu/gcat/colleges-schools/urban-planning-public-affairs/civic-analytics/,Coding for Civic Data Applications,"Designed to provide students with the advanced technical skills for coding, transforming, and displaying data within existing commercial platforms. Emphasis is placed on the use of and R and Python, SQL, data scraping, mining, etc. ",
https://catalog.uic.edu/gcat/colleges-schools/urban-planning-public-affairs/civic-analytics/,Public Program Evaluation,,
https://catalog.uic.edu/gcat/colleges-schools/urban-planning-public-affairs/civic-analytics/,Advanced Data Analysis,"Introduction to modern econometric and statistical techniques. Topics include standard OLS regression, regression with qualitative predictors, mediation and moderation, model specification, data issues, limited dependent variable models, data methods",
http://www.buffalo.edu/grad/programs/business-analytics-ms.html,Statistical Foundations of Analytics,,
http://www.buffalo.edu/grad/programs/business-analytics-ms.html,Database Management Systems,,
http://www.buffalo.edu/grad/programs/business-analytics-ms.html,Spreadsheet and Statistical Programming for Business,,
http://www.buffalo.edu/grad/programs/business-analytics-ms.html,Data Visualization,,
http://www.buffalo.edu/grad/programs/business-analytics-ms.html,Foundational Analytics,[Group of courses to choose from],
http://www.buffalo.edu/grad/programs/business-analytics-ms.html,Applied Domain Analytics,[Group of courses to choose from],
http://www.buffalo.edu/grad/programs/data-analysis-in-the-social-sciences-ms.html,Statistics,[Group of courses to choose from],
http://www.buffalo.edu/grad/programs/data-analysis-in-the-social-sciences-ms.html,Computation programming,[Group of courses to choose from],
http://www.buffalo.edu/grad/programs/data-analysis-in-the-social-sciences-ms.html,Advanced data analysis,[Group of courses to choose from],
http://www.buffalo.edu/grad/programs/data-analysis-in-the-social-sciences-ms.html,Research Methods,[Group of courses to choose from],
https://www.buffalo.edu/icds/programs-and-degrees/mps.html,Introduction to Data Driven Analysis,"This course introduces students to computer science fundamentals for building basic data science applications. The course has two components. The first part introduces students to algorithm design and implementation in a modern, high-level, programming language (currently, Python). It emphasizes problem-solving by abstraction. Topics include data types, variables, expressions, basic imperative programming techniques including assignment, input/output, subprograms, parameters, selection, iteration, Boolean type, and expressions, and the use of aggregate data structures including arrays. Students will also have an introduction to the basics of abstract data types and object-oriented design. The second part covers regression analysis and introduction to linear models. Topics include multiple regression, analysis of covariance, least square means, logistic regression, and nonlinear regression. The students learn to implement the regression models as a computer program and use the developed application to analyze synthetic and real world data sets.",
https://www.buffalo.edu/icds/programs-and-degrees/mps.html,Database Management Systems,"This course provides basic understanding of relational databases including normalization, database schemas and relational algebra, create, update, query and delete tables using standard SQL statements, understand workflows such as ETL (extract, transform, and load) to aggregate data from multiple sources integrating it in databases and data warehouses use, manage and customize NoSQL databases including key value, wide column, document and graph stores as well as their application on non-tabular data, use, manage and customize graph databases and apply them to multi-dimensional datasets.",
https://www.buffalo.edu/icds/programs-and-degrees/mps.html,Introduction to Numerical Analysis,"A first course on the design and implementation of numerical methods to solve the most common types of problem arising in science and engineering. Most such problems cannot be solved in terms of a closed analytical formula, but many can be handled with numerical methods learned in this course. Topics for the two semesters include: how a computer does arithmetic, solving systems of simultaneous linear or nonlinear equations, finding eigenvalues and eigenvectors of (large) matrices, minimizing a function of many variables, fitting smooth functions to data points (interpolation and regression), computing integrals, solving ordinary differential equations (initial and boundary value problems), and solving partial differential equations of elliptic, parabolic, and hyperbolic types. We study how and why numerical methods work, and also their errors and limitations.  Students gain practical experience through course projects that entail writing computer programs.",
