url,compulsory course,course outcome or overview,topics covered
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Accounting for Managers,,
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Statistical Decision Making,"CO1: Develop expertise in describing data, cultivating aptitude for research design, hypothesis testing and model building CO2: Increase their capability as a manager to think statistically using data CO3: Apply cognitive skills to support the data collection methods to solve the problems CO4: Provide experience in statistical methods in decision making process CO5: Cultivating cognitive skills acquired on using the parametric and non-parametric tools for various service sectors. CO6: Apply analytical knowledge in business statistics for sustainable development of an organisation",Unit-1 Introduction to Research (10 h) Research – Meaning – Types – Nature and scope of research – Problem formulation – Statement of research Objective –Importance of research in Management – Research process – Research designs18 Unit-2 Data Collection Methods (10 h) Data Collection Methods of data collection – Observational and Survey methods – Field surveys – Sampling methods & techniques – Sample size Unit-3 Research Tools (12 h) Sources of Data – Primary – Secondary data – Questionnaire Design; Attitude measurement techniques – Scaling Techniques - Simple Tabulation and Cross Tabulation– Frequencies – Percentage – Charts Unit-4 Parametric Tools (14 h) Introduction to Statistics – Estimation of Population parameters – Point of Internal estimates of means and proportions – Correlation – Regression – Hypothesis testing –t test – F test – Two way ANOVA – Discriminant Analysis – Factor analysis - Cluster Analysis Unit-5 Non-Parametric Tools (14 h) Scale Validation - Normality Test - Chi–square test – 1-sample Wilcoxon signed rank test. - Friedman test - Kruskal-Wallis test - Mann-Whitney test - Spearman Rank Correlation. “Current Streams of Thought”
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,E-business management,"CO1: CO1: Critically thinking on import, manage and structure data files for using business analytics. CO2: CO2: Apply analytical knowledge with the R interface and language for different fields. CO3: CO3: Provide leadership in analytics in existing datasets into R or create new ones CO4: CO4: Cultivating cognitive skills acquired on existing data and performs all conventional statistical analysis tests CO5: CO5: Capable to analyze problems using R knowledge on data management for sustainable development of the organisation. CO6: CO6: Effectively solve business problems and make effective decision making using R Statistics.","Unit-1 Introduction to the R language (12 h) Introduction to the R language - SAS versus R - R, S, and S-plus - Obtaining and managing R - Objects - types of objects, classes, creating and accessing objects - Arithmetic and matrix operations - Introduction to functions. Unit-2 Working with R (12 h) Working with R - Reading and writing data - R libraries - Functions and R programming – the If statement - looping: for, repeat, while - writing functions - function arguments and options – Basic R commands Unit-3 Graphics (10 h) Graphics - Basic plotting - Manipulating the plotting window - Advanced plotting using lattice library - Saving plots. Unit-4 Standard statistical models in R (12 h) Standard statistical models in R - Model formulae and model options - Output and extraction from fitted models - Models considered:Linear regression: lm() , Logistic regression: glm() , Linear mixed models: lme()21 Unit-5 Advanced R (14 h) Advanced R - Data management - importing, sub-setting, merging, new variables, missing data; Plotting – Loops and functions - Migration SAS to R – Plotting and Graphics in R – Writing R functions, optimizing R code– Bio-conductor, analysis of gene expression and genomics data. More on linear models – Multivariate analysis, Cluster analysis, dimension reduction methods (PCA). “Current Streams of Thought”."
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Introduction to R Lab,,
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Spread Sheet Modelling,"CO1: Perform, recognize and formulate business problems in using Excel spreadsheets CO2: Evaluate or solve Excel spreadsheet models using professional software CO3: Apply analytical knowledge in the concepts and techniques of spread sheets to solve the real-world business situations and take effective decisions CO4: Critically thinking and compare the applications of Spread sheet modeling in real life situation CO5: Use cognitive skills to the application of t-test and ANOVA through spread sheet and develop competitive edge for a large corporate. CO6: Capable to analyze problems using spread sheet modeling in Finance, HR and Marketing fields.","Unit-1 Introduction to Spread sheet Modeling (12 h) Formulas/Formatting/Printing/Functions Cell references, Lookup tables, Linking disparate work books, Dynamic, linking, updating links, data validation, Goal seek, Pivottable, Sorting Charting and filtering and protecting spread sheets Unit-2 Spread Sheet Modeling in Sales and Marketing: (12 h) New product decision making–Sales and marketing data analysis Unit-3 Spreadsheet Modeling in Finance (12 h) Forecasting financial statements – NPV & IRR, Bond valuation, Stock valuation - Fundamentals, Budgeting, Ratio analysis Unit-4 Spreadsheet Modeling in Statistics (12 h) Measures of central tendency, t test, ANOVA, Correlation, Regression and Time series Unit-5 Spread Sheet Modeling In Production and Human Resource (12 h) ABC analysis, Economic Order Quantity, Production budget – Employee payroll decision making. “Current Streams of Thought”."
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Marketing & CRM,"CO1: Acquire required skills in solving marketing related problems and challenges CO2: Analyse the relevance of Marketing concepts and theories in evaluating environmental changes on marketing planning, strategies and practices CO3: Determine strategies for developing new products and services that are consistent with evolving market needs CO4: Formulate marketing plan and employ digital tools to analyze the effectiveness of a marketing campaign CO5: Understand the implementation of CRM best practices and customer relationships CO6: Work professionally in CRM team and exhibit leadership skills","Unit-1 Introduction of Marketing (12 h) Definition of Market, Types of Markets, Meaning and Definition of Marketing, Scope of Marketing, Importance of Marketing, Functions of Marketing, Difference between Marketing and Selling– Market Leader Strategies – Market follower Strategies – Market Challenger Strategies and Market Niche Strategies - Demand forecasting methods - Market Segmentation –Target Marketing – Product differentiation – Market Positioning Strategy. Unit-2 Marketing Mix – Product & Price (12 h) Product – Classification of consumer goods and Industrial goods – Product lines – Product Life Cycle – New Product Development – Launching New Product – Product Innovation; Brand – Types; Packaging – Labelling Trade Marks – Copyrights – Patents. Pricing Strategy – Methods of Setting Price. Unit-3 Marketing Mix - Physical Distribution and Promotion (12 h) Marketing Channels – Direct Marketing – Industrial Marketing – Network Marketing – e–marketing – B2B – B2C – Distribution Network – Channel Management – Retailing – Wholesaling – Advertising – Publicity – Trade Promotion and Sales Promotion Methods. Unit-4 CRM in Marketing (12 h) One-to-one Relationship Marketing – Cross Selling & Up Selling – Customer Retention, Behaviour Prediction – Customer Profitability & Value Modeling, - Channel Optimization – Event-based marketing. – CRM and Customer Service – The Call Centre, Call Scripting – Customer Satisfaction Measurement. Unit-5 Analytical CRM (12 h) Managing and sharing customer data - Customer information 2 databases - Ethics and legalities of data use - Data Warehousing and Data Mining concepts - Data analysis - Market Basket Analysis (MBA), Click stream Analysis, Personalization and Collaborative Filtering. “Current Streams of Thought”."
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Business Strategy,CO1: Capture data from internet and other sources CO2: Plot data using appropriate Python visualization libraries CO3: Create and execute Pythton programs CO4: Interpret Object Oriented Programming using Python CO5: Design and program Python applications CO6: Adapt and combine standard algorithms to solve problems,"Unit-1 Introduction to Python (12 h) Knowledge, Machines, Languages, Types, Variables Operators and Branching -– Core elements of programs: Bindings, Strings, Input/Output, IDEs, Control Flow, Iteration, Guess and Check – Simple Programs: Approximate Solutions, Bisection Search, Floats and Fractions Newton - Raphson – Functions: Decomposition and Abstraction, Functions and Scope, Keyword Arguments, Specifications, Iteration vs Recursion, Inductive Reasoning, Towers of Hanoi, Fibonacci, Recursion on non-numerics, Files Unit-2 Tuples and Lists (12 h) Tuples, Lists, List Operations, Mutation, Aliasing, Cloning – Dictionaries: Functions as Objects, Dictionaries , Example with a Dictionary, Fibonacci and Dictionaries, Global Variables – Debugging: Programming Challenges, Classes of Tests, Bugs, Debugging, Debugging Examples– Assertions and Exceptions, Assertions, Exceptions, Exception Examples Unit-3 Classes and Inheritance (12 h) Object Oriented Programming, Class Instances, Methods Classes Examples , Why OOP, Hierarchies, Your Own Types – An Extended Example: Building a Class, Visualizing the Hierarchy, Adding another Class, Using Inherited Methods, Grade book Example, Generators27 Unit-4 Computational Complexity (12 h) Program Efficiency, Big Oh Notation, Complexity Classes Analyzing Complexity – Searching and Sorting Algorithms: Indirection, Linear Search, Bisection Search, Bogo and Bubble Sort, Selection Sort, Merge Sort Unit-5 Optimization and Knapsack Problem (12 h) Computational models, Intro to optimization - Knapsack Problem, Greedy solutions – Decision Trees and Dynamic Programming: Decision tree solution to knapsack Dynamic programming and knapsack, Divide and conquer – Graphs: Graph problems, Shortest path, Depth first search, Breadth first search. “Current Streams of Thought”."
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Python Lab,,
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Time Series Forecasting,CO1: Understand the various forecasting techniques and its advantages CO2: Generate prediction equations to predict business behaviour based on critical inputs CO3: Appreciate the fundamental advantage and necessity of forecasting in various situations CO4: Apply knowledge to diagnose and solve problems in diverse situations CO5: Choose an appropriate forecasting method in a particular environment CO6: Improve forecast with better statistical models based on statistics,"Unit-1 Introduction to Time Series Analysis (12 h) Utility of the Time Series , Components of Time Series - Long term trend or secular trend - Seasonal variations - Cyclic variations - Random variations, Methods of Measuring Trend - Free hand or graphic method - Semi-average method - Method of moving averages - Method of least squares. Unit-2 Models and Forecast for Time Series Data (12 h) Additive model - multiplicative model, Editing of Time Series, Measurement of Seasonal Variation - Seasonal average method - Seasonal variation through moving averages - Chain or link relative method -Ratio to trend method, Forecasting Methods Using Time Series - Mean forecast - Naive forecast - Linear trend forecast - Non-linear trend forecast - Forecasting with exponential smoothing. Unit-3 Vector Auto Regression Model (VAR) (12 h) Estimation and Identification, - Variance decomposition and Impulse response functions, - Causality applying Granger Causality Tests and VAR model, -Forecasting using a VAR model. Unit-4 Stochastic Process (12 h) Stochastic process and its main characteristics - Stochastic process - Time series as a discrete stochastic process – Stationarity - Main characteristics of stochastic processes (means, auto co_x0002_variation and autocorrelation functions) - Stationary stochastic processes - Stationarity as the main characteristic of stochastic component of time series. Unit-5 Linear Time Series (12 h) Moving Average Models, Autoregressive Models, Mixed Autoregressive and Moving Average Models, Homogeneous Non-Stationary Processes: ARIMA Models, Box-Jenkins Methodology, Specification of ARFMA Models, SARFMA, ARMAX Models. “Current Streams of Thought”."
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Data Visualization,"CO1: the basics of data visualization techniques namely Hadoop and Tableu CO2: working with data visualization techniques CO3: understanding the concepts related to Hadoop Ecosystem and Yarn CO4: getting exposure to Tableu user interface and data connection CO5: knowledge on groups and hierarchies in datasets CO6: distributing, sharing and exporting worksheets and dashboards","Unit-1 Introduction to HADOOP (12 h) Big Data – Apache Hadoop & Hadoop Eco System – Moving Data in and out of Hadoop – Understanding inputs and outputs of Map Reduce - Data Serialization Unit-2 HADOOP Architecture (12 h) Hadoop Architecture, Hadoop Storage: HDFS, Common Hadoop Shell commands , Anatomy of File Write and Read., Name Node, Secondary Name Node, and Data Node, Hadoop Map Reduce paradigm, Map and Reduce tasks, Job, Task trackers - Cluster Setup – SSH &Hadoop Configuration – HDFS Administering –Monitoring & Maintenance. Unit-3 HADOOP Ecosystem AND Yarn (12 h) Hadoop ecosystem components - Schedulers - Fair and Capacity, Hadoop 2.0 New Features Name Node High Availability, HDFS Federation, MRv2, YARN, Running MRv1 in YARN Unit-4 Introduction to TABLEAU (12 h) Introduction to Tableau 8 - Tableau User Interface - Basic Tableau Design Flow - Basic Visualization Design - Show Me! choosing Mark Types color - Size, and Shape Options - shaped Axis Charts-combination Charts - Measure Names - Measure Values - Data Connection - Connecting to Various Data Sources - Customizing Your View of the DataSets Unit-5 GROUPS – HIERARCHIES (12 h) Groups – Hierarchies - Extracting Data - Data Blending - Top 10 Chart - Bar Chart, Line Chart - Area Chart - Text Table/Cross Tab - Scatter Plot/Bubble Chart - Bullet Chart, Box Plot- Tree Map - Pie Chart - World Cloud - Tableau maps - Geocoded Fields - Dashboard Actions - Distributing and Sharing Your Dashboards - Exporting Worksheets and Dashboards Publishing to Tableau Server - Creating Tableau Server User Filters - Smartphones and Tablets with iOS and Android. “Current Streams of Thought”."
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,e-Governance and Cyber Law,,
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Soft skills,,
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,SQL Lab,"CO1: Analyzing foundational knowledge on SQL CO2: Managing all concepts of SQL, exception handling CO3: Understanding the process of using and managing functions CO4: The process of using, creating and managing packages CO5: Practicing various commands in SQL CO6: Effective communication with computers in machine language",
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Operations and Supply Chain Analytics,CO1: To recognize on the fundamental concepts of location and layout. CO2: To understand on the implementation of analytics in location and layout. CO3: To understand the inventory techniques for analytics. CO4: To analyze the inventory using aggregate production model CO5: To identify the different network models. CO6: To Analyze the role and applications of Descriptive Analytics in a Supply Chain,"Unit-1 Warehousing Decisions (12 h) Warehousing Decisions, Mathematical Programming Models, P-Median Methods, Guided LP Approach, Balmer – Wolfe Method, Greedy Drop Heuristics, Dynamic Location Models, Space Determination and Layout Methods Unit-2 Inventory Management (12 h) Inventory Management, Inventory aggregation Models, Dynamic Lot sizing Methods, Multi-Echelon Inventory models, Aggregate Inventory system and LIMIT, Transportation Network Models, Notion of Graphs, Minimal Spanning Tree, Unit-3 Path Algorithms (12 h) Shortest Path Algorithms, Maximal Flow Problems, Multistage Transshipment and Transportation Problems, Set covering and Set Partitioning Problems, Traveling Salesman Algorithms, Advanced Vehicle Routing Problem Heuristics, Scheduling Algorithms-Deficit function Approach and Linking Algorithms Unit-4 Data Envelopment Analysis (12 h) Analytic Hierarchy Process, Data Envelopment Analysis, Risk Analysis in Supply Chain, Measuring transit risks, supply risks, delivering risks Unit-5 Application in SCM (12 h) Risk pooling strategies, Fuzzy Logic and Techniques-Application in SCM. “Current Streams of Thought”."
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,HR Analytics,"CO1: Analyse appropriate internal and external human resource metrics benchmarks and indicators. CO2: Operate relational databases and make recommendations regarding the appropriate HRIS to meet organization’s human resource needs. CO3: Employ appropriate software to record, maintain, retrieve and analyse human resources information (e.g., staffing, skills, performance ratings and compensation information). CO4: Apply quantitative and qualitative analysis to understand trends and indicators in human resource data; understand and apply various statistical analysis methods CO5: Manage information technology to enhance the efficiency and effectiveness of human resource functions within the organization. CO6: Analyse the Employee work history & Multi-rater reviews","Unit-1 Introduction to HR Analytics: (12 h) Basics of HR Analytics: Concept and Evolution of HR Analytics & data sources - HCM: 21Model. Use of workforce analytics to improve decision making. Analytics and Prediction.Introduction to HR Metrics and predictive analytics.Importance of HR Analytics.Data Analytic techniques using software packages.Future of Human Resource Analytics.HR Metrics and HR Analytics; Intuition versus analytical thinking. Unit-2 Creating business understanding for HR initiatives: (12 h) Workforce segmentation and search forcritical job roles; Statistical driver analysis – association and causation; Linking HR measures to business results; choosing the right measures for scorecards; Identifying and using key HR Metrics. Unit-3 Forecasting budget numbers for HR costs: (12 h) Workforce planning including internal mobility and career pathing; training and development requirement forecasting and measuring the value and results of improvement initiatives; optimizing selection and promotion decisions Unit-4 Predictive modelling in HR: (12 h) Employee retention and turnover; workforce productivity and performance; scenario planning. Unit-5 Communicating with data and visuals (12 h) Data requirements; identifying data needs and gathering data; HR data quality, validity and consistency; Using historical data; Data exploration; Data visualization; Association between variables; Insights from reports; Root cause analysis of HR issues. “Current Streams of Thought”."
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Finance and Risk Analytics,"CO1: Describe and apply the basic techniques of financial statement analysis CO2: Understand the relationship between strategic business analysis, accounting analysis and financial analysis CO3: Identify and utilise value-relevant information contained within financial statements CO4: Recognize and explain the fundamental role of accounting numbers in the valuation of entities and the key financial claims on these entities assets (equity and debt securities) CO5: Understand the impact of financial reporting choices on the usefulness of reported earnings to predict future performance CO6: To introduces basic concepts of Investment","Unit-1 Introduction to financial analysis (12 h) Finance and accounting – meaning –Types of companies - Financial statement analysis – on the basis of materials used – on the basis of modus operandi – Comparing financial and non-financial listed companies performance through annual as a bench marking against competitor and industry. Unit-2 Financial analysis through ratios (12 h) Accounting analysis – Factors influencing accounting quality – Steps in accounting analysis – Drivers of firms profitability and growth – Measuring overall profitability – Decomposing profitability – Measuring earnings - Evaluating Investment management – Liquidity analysis and net trade cycle - Evaluating financial management& leverage analysis – Assessing sustainable growth rate of companies – Assessing historical pattern of key ratios among financial (CAMEL analysis) and non financial firms – Analysis of cash flow Unit-3 Prospective and Credit analysis (12 h) Prospective analysis – Techniques - Elements of detailed forecast – Sensitivity analysis –-Decision tress analysis of capital budgeting - Credit analysis – Market for credit –Credit analysis process – Factors driving debt rating – Kalpan – Urwitz model of debt rating – Prediction of distress and turnaround – MDA, PCA and RPA Unit-4 M & A and Equity analysis (12 h) Mergers and acquisition – Motivations for M & A – Valuation of M & A - Valuation of equity and debt – Primary and secondary market analysis - Assessing market value of equity with book value and index, P/B analysis, Price earnings ratio – PEG analysis – F Score – Risk and return of equity – Dividend pattern analysis. Unit-5 Financial reporting (12 h) Financial reporting –Concepts – users, Objectives of financial reporting – Qualitative characteristics of information in financial reporting – basic problems of disclosure – Role of SEBI in IFRS – Statutory disclosures in IFRS – Corporate reporting practices in India-Challenges in financial reporting. “Current Streams of Thought”"
https://annamalaiuniversity.ac.in/studport/download/Handbook/2019-20/Arts/ABUS27_BA2019.pdf,Marketing & Retail Analytics,CO1: To understand the market place and the changing consumer needs. CO2: To identify various methods followed to build CRM practices. CO3: To recognize the various segments for a product. CO4: To identify the various positioning strategies followed by the companies. CO5: To compare and contrast products and services. CO6: To Understand the Role of Analytics in Retail sector,"Unit-1 Introduction to Marketing (12 h) Understanding the marketplace and consumer needs, Designing a Customer Driven Marketing Strategy, Building Customer Relationships, Consumer Behaviour and Business Buyer Behaviour48 Unit-2 Marketing Strategy (12 h) Market Segmentation and Product Positioning, Market Segmentation, Market Targeting, Target Market Strategies, Product Positioning and Differentiation, Choosing a Differentiation and Positioning Strategy. Unit-3 Product and Service (12 h) Products and services, product and service classifications, consumer products, industrial products, product and service decisions, product and service attributes, product support services, services marketing – the nature and characteristics of a service Unit-4 Retail Analytics – I (12 h) Customer Analytics Overview; Quantifying Customer Value.Using Stata for Basic Customer Analysis.Predicting Response with RFM Analysis, Statistics Review, Predicting Response with Logistic Regression, Predicting Response with Neural Networks.Predicting Response with Decision Trees. Unit-5 Retail Analytics – II (12 h) The digital evolution of retail marketing, Digital natives, Constant connectivity Social interaction, Predictive modeling, Keeping track, Data availability, Efficiency optimization. “Current Streams of Thought”"
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=KUotC6PR9J4=,Data Preparation and Analysis,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=KUotC6PR9J4=,Advanced Data Structures,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=KUotC6PR9J4=,Mathematical Foundation of Computer Science,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=KUotC6PR9J4=,Professional & Business Communication,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=KUotC6PR9J4=,Principles Of Machine Learning,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=KUotC6PR9J4=,Web Intelligence and Big Data,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=KUotC6PR9J4=,Cognitive Analytics & Social Skills for Professional Development,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=KUotC6PR9J4=,Professional Ethics and Social Responsibility for Sustainability,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=B0SvGFGgVjeUke0/xjPA4g==&CD=B0SvGFGgVjeUke0/xjPA4g==,,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Entrepreneurship and New Venture Creation,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Accounting for Managers,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Applications of Disruptive Technologies in Business,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Managerial Economics,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Marketing Management ,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Organizational Behavior,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Statistics for Management ,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Professional & Business Communication,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Data Mining for Intelligence Management,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Data Science with R,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Business Research Methods ,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Financial Management ,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Human Resource Management,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Legal Aspects of Business,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Operations Management,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Cognitive Analytics & Social Skills for Professional Development,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Strategic Management ,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Management in Action - Social Economic and Ethical Issues,,
https://www.amity.edu/course-details.aspx?fd=FzNymoX3dH0=&cfn=3uCNBL0py1ph7Zq4+WjP0w==&CD=3uCNBL0py1ph7Zq4+WjP0w==,Professional Ethics and Social Responsibility for Sustainability,,
https://www.iitism.ac.in/~dms/index.php/buss_ana,Business Research Methods,,
https://www.iitism.ac.in/~dms/index.php/buss_ana,Business Statistics   ,"To understand the basic concepts of statistical methods and their application to a business or an industrial engineering problem. Moreover, students are supposed to learn some application software like MS Excel, SYSTAT, SPSS for data analysis.","Introduction: the meaning and scope of statistics, some uses of statistical methods, statistical data Presentation of statistical data: tables, graphs and charts, Summarization of statistical data: frequency distribution of observations, measures of central tendency, dispersion, skewness and kurtosis of distributions., Probability: concepts, random variables; Probability Distributions: Binomial, Poisson, Normal distribution, Sampling distributions; Estimation: Point and Interval Estimates of mean and proportion., Testing hypotheses of mean and proportion: one/two-sample tests ; chi-square test; Analysis of variance (ANOVA), Simple regression and correlation: Making inferences about population parameters
Introduction to Non-parametric tests, Introduction to Non-parametric tests"
https://www.iitism.ac.in/~dms/index.php/buss_ana,Managerial Economics,,
https://www.iitism.ac.in/~dms/index.php/buss_ana,Data Mining for Business,Students will gain the learning on fundamentals of datamining.,"Data warehouse and OLAP Technology: a multidimensional data model, data warehouse architecture, Introduction: Data mining functionalities, classification and integration, major issues in data mining, supervised, semi-supervised and unsupervised data, challenge in dealing with the data with data mining., Data pre-processing: data summarization, data cleaning, data integration and transformation and data reduction, feature selection and feature subset selection., Classification, Clustering and Association Mining Techniques, Interpretation of confusion matrix., Text mining and concepts of natural language processing, Applications and Trends in Data Mining,."
https://www.iitism.ac.in/~dms/index.php/buss_ana,Financial Accounting and Reporting,,
https://www.iitism.ac.in/~dms/index.php/buss_ana,Fundamentals of Machine Learning,Students will learn the use of Machine Learning in Data Analytics.,"Classification/Regression techniques such as Naive Bayes', decision trees, SVMs, Boosting/Bagging and linear and non-linear regression, logistic regression, maximum likelihood estimates, regularization, basics of statistical learning theory, Perceptron rule, multi-layer perceptron, backpropagation, brief introduction to deep learning models, Dimensionality reduction techniques like PCA, ICA and LDA, Unsupervised learning: Clustering, Gaussian mixture models, Some case studies"
https://www.iitism.ac.in/~dms/index.php/buss_ana,Fundamentals of Machine Learning Lab,Students will learn how to implement machine learning techniques using R/Python,
https://www.iitism.ac.in/~dms/index.php/buss_ana,Business Analytics Lab,"On successful completion of this course, student should be able to solve statistical problems using computer",
https://www.iitism.ac.in/~dms/index.php/buss_ana,Corporate Finance,,
https://www.iitism.ac.in/~dms/index.php/buss_ana,Stochastic Processes,,
https://www.iitism.ac.in/~dms/index.php/buss_ana,Advanced Database management system,,
https://www.iitism.ac.in/~dms/index.php/buss_ana,Marketing Management ,,
https://www.iitism.ac.in/~dms/index.php/buss_ana,Human Resource Management,,
https://www.iitism.ac.in/~dms/index.php/buss_ana,Operations Management,,
https://www.iitism.ac.in/~dms/index.php/buss_ana,Advanced Multivariate Analysis,Students will learn about the application of Multivariate Analysis techniques in Data Analytics.,"Overview of Multivariate Methods: Types of Multivariate Technique, Structured approach to Multivariate Model Building, Examination of Data, Exploratory Factor Analysis: Factor Analysis Decision Process and applications, Cluster analysis – Hierarchal and non-hierarchal clustering procedures (K-Means Clustering algorithm) and applications, Multiple Regression Analysis: Decision process and illustrations; Classification Technique: Multiple Discriminant Analysis, Logistic regression (Binary Logit analysis) with illustrations, Likelihood ratio principles, Hotelling's T2and MANOVA: Decision Process
and illustrations, Conjoint Analysis: Choice–based conjoint approach, Part worth estimation, Decision process and illustrations"
https://www.iitism.ac.in/~dms/index.php/buss_ana,Advanced Database management system Lab,Students will learn how to use and design Data Base in Data Analytics.,
